DISTRICTE,date,source,value,window_7d_mean,window_30d_mean,District
09,2021-08-16,vri,0.215695047518036,0.212433874845765,0.265800645201437,Sant Andreu
05,2021-08-17,vri,0.193393304686508,0.235434530681569,0.268970032091895,Sarrià-Sant Gervasi
03,2021-08-17,vri,0.20145186566821,0.246080428319025,0.282268703189386,Sants-Montjuïc
04,2021-08-17,vri,0.193074570541729,0.234900727398094,0.269035747074948,Les Corts
07,2021-08-17,vri,0.15897565668851,0.19406261490571,0.223175031724881,Horta-Guinardó
06,2021-08-17,vri,0.217393715885412,0.264030627151758,0.300237169648496,Gràcia
02,2021-08-17,vri,0.203831940354779,0.248721431503843,0.285645599168482,Eixample
01,2021-08-17,vri,0.196425839427791,0.240544684915868,0.276798864820942,Ciutat Vella
08,2021-08-17,vri,0.157373410958545,0.192711731788194,0.222449285871729,Nou Barris
10,2021-08-17,vri,0.195402945494199,0.238205171008084,0.27350651509208,Sant Martí
09,2021-08-17,vri,0.190172357749022,0.232071691387372,0.266342970890493,Sant Andreu
05,2021-08-18,vri,0.221664682207819,0.255675380036356,0.269409714443533,Sarrià-Sant Gervasi
03,2021-08-18,vri,0.231345173322813,0.267440654254968,0.282792230244731,Sants-Montjuïc
04,2021-08-18,vri,0.22113374707255,0.255141006906053,0.269535392230731,Les Corts
07,2021-08-18,vri,0.182581733921178,0.211002025541687,0.223623486111223,Horta-Guinardó
06,2021-08-18,vri,0.24878023175616,0.286497975999515,0.300637275340437,Gràcia
02,2021-08-18,vri,0.233941916588754,0.270274499147029,0.28621860373105,Eixample
01,2021-08-18,vri,0.226438789985329,0.261468234583371,0.277364052333186,Ciutat Vella
08,2021-08-18,vri,0.18145500623923,0.209747905050935,0.222948348484434,Nou Barris
10,2021-08-18,vri,0.22403851446049,0.258919313493756,0.274042673636659,Sant Martí
09,2021-08-18,vri,0.218409806005177,0.252265800575482,0.266854034178397,Sant Andreu
05,2021-08-19,vri,0.327251286941469,0.266869556417446,0.269562495477512,Sarrià-Sant Gervasi
03,2021-08-19,vri,0.342292002957443,0.279490950958138,0.283012891935408,Sants-Montjuïc
04,2021-08-19,vri,0.32679454125132,0.26661995097676,0.269741817242101,Les Corts
07,2021-08-19,vri,0.270268666092287,0.220550498690544,0.223842461306332,Horta-Guinardó
06,2021-08-19,vri,0.366200091413715,0.298764905515668,0.300729459192783,Gràcia
02,2021-08-19,vri,0.345972148635385,0.28253690429551,0.286488518667354,Eixample
01,2021-08-19,vri,0.334982399265161,0.273366179663425,0.277627277031175,Ciutat Vella
08,2021-08-19,vri,0.268843567511208,0.219497881428914,0.223218038833616,Nou Barris
10,2021-08-19,vri,0.331239421204369,0.270628011977485,0.274292625791459,Sant Martí
09,2021-08-19,vri,0.323068130285544,0.26350330223821,0.267073979341628,Sant Andreu
05,2021-08-20,vri,0.323036794988044,0.283259738175094,0.272063110574342,Sarrià-Sant Gervasi
03,2021-08-20,vri,0.338595554274242,0.296744450470764,0.285709662575364,Sants-Montjuïc
04,2021-08-20,vri,0.322539563175192,0.283140356481537,0.272276244601397,Les Corts
07,2021-08-20,vri,0.267299554536489,0.234572380288713,0.226006448220775,Horta-Guinardó
06,2021-08-20,vri,0.361557161758195,0.316683998621298,0.303434387774695,Gràcia
02,2021-08-20,vri,0.342344482054705,0.300284830040211,0.289242120702594,Eixample
01,2021-08-20,vri,0.331661124902945,0.2906746316652,0.280298519570246,Ciutat Vella
08,2021-08-20,vri,0.266088167534204,0.233728661552655,0.225440479808728,Nou Barris
10,2021-08-20,vri,0.327733166032368,0.287571744188821,0.276927841305926,Sant Martí
09,2021-08-20,vri,0.319306202724649,0.280102913594859,0.269617522095426,Sant Andreu
05,2021-08-21,vri,0.28578629910492,0.304962742028319,0.272922639056388,Sarrià-Sant Gervasi
03,2021-08-21,vri,0.300410489603827,0.319866849809493,0.286629917293297,Sants-Montjuïc
04,2021-08-21,vri,0.285456674196857,0.304990432548766,0.273185499943219,Les Corts
07,2021-08-21,vri,0.237306720288078,0.252956249239006,0.22679210366852,Horta-Guinardó
06,2021-08-21,vri,0.318931610892931,0.340566079252284,0.304313963302497,Gràcia
02,2021-08-21,vri,0.303078693289323,0.323797511964944,0.290248280376697,Eixample
01,2021-08-21,vri,0.293894358520261,0.313608680304561,0.281263588921879,Ciutat Vella
08,2021-08-21,vri,0.23709659308642,0.252306716757823,0.226252946558292,Nou Barris
10,2021-08-21,vri,0.290670679561318,0.31003255594202,0.277889838077498,Sant Martí
09,2021-08-21,vri,0.283276117669119,0.301936671605768,0.27050858373707,Sant Andreu
05,2021-08-22,vri,0.297600287804325,0.31037358792825,0.274558491176636,Sarrià-Sant Gervasi
03,2021-08-22,vri,0.312833342845702,0.32582254157461,0.288392445270706,Sants-Montjuïc
04,2021-08-22,vri,0.298396092296917,0.31048428336758,0.274842082505192,Les Corts
07,2021-08-22,vri,0.247280044456682,0.257800783540466,0.228230187979004,Horta-Guinardó
06,2021-08-22,vri,0.332080562299605,0.346306424650826,0.306085335306256,Gràcia
02,2021-08-22,vri,0.316983675230928,0.329831440552276,0.292053441304066,Eixample
01,2021-08-22,vri,0.306687490454878,0.319541422964505,0.283018969623826,Ciutat Vella
08,2021-08-22,vri,0.24718412734298,0.257289414199801,0.227758123675467,Nou Barris
10,2021-08-22,vri,0.303459458868175,0.315863676665967,0.279633578087069,Sant Martí
09,2021-08-22,vri,0.294595453715924,0.307601417217051,0.272184275059244,Sant Andreu
05,2021-08-23,vri,0.33408551149257,0.311381922063035,0.279048814702326,Sarrià-Sant Gervasi
03,2021-08-23,vri,0.350282724623111,0.327317081472268,0.293154672565074,Sants-Montjuïc
04,2021-08-23,vri,0.334587306836195,0.311751055439758,0.279368015963314,Les Corts
07,2021-08-23,vri,0.278294286037764,0.259045998854971,0.232054654351433,Horta-Guinardó
06,2021-08-23,vri,0.371844616343071,0.347050406779505,0.31100597221766,Gràcia
02,2021-08-23,vri,0.355840954127603,0.331405138332019,0.296907981202048,Eixample
01,2021-08-23,vri,0.344632419100034,0.321267570968769,0.287703554299647,Ciutat Vella
08,2021-08-23,vri,0.278059758195995,0.2587087366787,0.231631572873608,Nou Barris
10,2021-08-23,vri,0.34045802370083,0.317338430951322,0.284293309715456,Sant Martí
09,2021-08-23,vri,0.331892327014581,0.30889790606828,0.27670725120195,Sant Andreu
05,2021-08-24,vri,0.345314331659084,0.311305421851326,0.283986633029813,Sarrià-Sant Gervasi
03,2021-08-24,vri,0.36330866103931,0.327511783814371,0.298397493365303,Sants-Montjuïc
04,2021-08-24,vri,0.346025103012331,0.311948281873939,0.284340331730595,Les Corts
07,2021-08-24,vri,0.287662739340562,0.259335377220726,0.236252741591395,Horta-Guinardó
06,2021-08-24,vri,0.384568280302311,0.346549368938407,0.316429853024842,Gràcia
02,2021-08-24,vri,0.36842071382791,0.331730055694799,0.302240912179227,Eixample
01,2021-08-24,vri,0.356964179903321,0.321708573366308,0.292863366865973,Ciutat Vella
08,2021-08-24,vri,0.287419797394721,0.259180359969398,0.235869812511003,Nou Barris
10,2021-08-24,vri,0.352628627766588,0.317577115826443,0.289409820854909,Sant Martí
09,2021-08-24,vri,0.343008663825379,0.309093490181351,0.281665374277355,Sant Andreu
05,2021-08-25,vri,0.259540603507337,0.309029287873965,0.289317233809587,Sarrià-Sant Gervasi
03,2021-08-25,vri,0.273035015678636,0.325163422321969,0.304054698922366,Sants-Montjuïc
04,2021-08-25,vri,0.259590702804244,0.309767817255632,0.289726165064223,Les Corts
07,2021-08-25,vri,0.216493474031399,0.257589028848472,0.240803546050435,Horta-Guinardó
06,2021-08-25,vri,0.288962649545951,0.343856241477691,0.322252012211612,Gràcia
02,2021-08-25,vri,0.276179416700076,0.329547831610798,0.308022258539119,Eixample
01,2021-08-25,vri,0.267967988604934,0.319552135307644,0.298483011996887,Ciutat Vella
08,2021-08-25,vri,0.216333888333078,0.257412702524209,0.240473433402822,Nou Barris
10,2021-08-25,vri,0.264856359528123,0.315460253322433,0.294946048947708,Sant Martí
09,2021-08-25,vri,0.258063025284163,0.306895056895506,0.287037318400174,Sant Andreu
05,2021-08-26,vri,0.334309625884965,0.302983756171716,0.296118442071944,Sarrià-Sant Gervasi
03,2021-08-26,vri,0.352753782241047,0.318848757135402,0.311269298385095,Sants-Montjuïc
04,2021-08-26,vri,0.335661945756569,0.303657987374554,0.296596629520782,Les Corts
07,2021-08-26,vri,0.278985173293823,0.252667075115803,0.246606352891192,Horta-Guinardó
06,2021-08-26,vri,0.371407966314472,0.336969566907331,0.329684027566283,Gràcia
02,2021-08-26,vri,0.356988033093586,0.323181877617404,0.315376343387136,Eixample
01,2021-08-26,vri,0.347065435295009,0.313514415751284,0.305616982327669,Ciutat Vella
08,2021-08-26,vri,0.2787788248635,0.252520443502972,0.246353072392604,Nou Barris
10,2021-08-26,vri,0.341562701201851,0.309332470431958,0.301996396743994,Sant Martí
09,2021-08-26,vri,0.332143552244146,0.301020576129231,0.293894370530233,Sant Andreu
05,2021-08-27,vri,0.32250129350608,0.308374541842626,0.301404823394689,Sarrià-Sant Gervasi
03,2021-08-27,vri,0.339958470668961,0.324692672155815,0.31691878076894,Sants-Montjuïc
04,2021-08-27,vri,0.323920148214462,0.309089747407238,0.301955216374517,Les Corts
07,2021-08-27,vri,0.269325203096776,0.257246576587301,0.251161046020831,Horta-Guinardó
06,2021-08-27,vri,0.35804989687051,0.342904044757521,0.335415484267149,Gràcia
02,2021-08-27,vri,0.344618903594168,0.328978717182662,0.321121746487872,Eixample
01,2021-08-27,vri,0.334748141685719,0.319166955389077,0.311200618241182,Ciutat Vella
08,2021-08-27,vri,0.269389530569089,0.257061242928567,0.250982915308172,Nou Barris
10,2021-08-27,vri,0.329403960158214,0.314964729677218,0.307510442541965,Sant Martí
09,2021-08-27,vri,0.320675291516142,0.306381559135505,0.299254037956397,Sant Andreu
05,2021-08-28,vri,0.269853361263392,0.310008738033635,0.309065155888786,Sarrià-Sant Gervasi
03,2021-08-28,vri,0.283971959157017,0.326491721649306,0.325068802944015,Sants-Montjuïc
04,2021-08-28,vri,0.270193421868702,0.310842704009035,0.30968145631543,Les Corts
07,2021-08-28,vri,0.225082281682296,0.25877600524639,0.257744052121378,Horta-Guinardó
06,2021-08-28,vri,0.300079718667917,0.344613562741304,0.343744359335696,Gràcia
02,2021-08-28,vri,0.287803124701315,0.330764493826812,0.329423442590902,Eixample
01,2021-08-28,vri,0.27879929210961,0.320898043198346,0.319267414160009,Ciutat Vella
08,2021-08-28,vri,0.2247229909701,0.258617231253348,0.257653586259186,Nou Barris
10,2021-08-28,vri,0.275852642033248,0.316729455806238,0.315479019745451,Sant Martí
09,2021-08-28,vri,0.267887084668208,0.30814175202191,0.306997819847639,Sant Andreu
05,2021-08-29,vri,0.255281565888583,0.315163875756216,0.318651621587087,Sarrià-Sant Gervasi
03,2021-08-29,vri,0.268630686539728,0.331924627853284,0.335241333082984,Sants-Montjuïc
04,2021-08-29,vri,0.255627283129376,0.316146201894828,0.31936689994163,Les Corts
07,2021-08-29,vri,0.212826368327998,0.263129025611739,0.265986540751314,Horta-Guinardó
06,2021-08-29,vri,0.283873840307087,0.35023875489633,0.354159020548523,Gràcia
02,2021-08-29,vri,0.272421997277166,0.336426764074846,0.339788055551387,Eixample
01,2021-08-29,vri,0.264423453560363,0.326371280096154,0.32934240387239,Ciutat Vella
08,2021-08-29,vri,0.212938314194321,0.263040348228506,0.266011487693913,Nou Barris
10,2021-08-29,vri,0.260564978634851,0.322081454414083,0.325445256912342,Sant Martí
09,2021-08-29,vri,0.253474088351997,0.313286121811243,0.316692269989126,Sant Andreu
05,2021-08-30,vri,0.371821011188941,0.309521743990541,0.325578688733444,Sarrià-Sant Gervasi
03,2021-08-30,vri,0.391190129766006,0.325892877460758,0.34265711064882,Sants-Montjuïc
04,2021-08-30,vri,0.372609627064978,0.310482269214945,0.326435181645366,Les Corts
07,2021-08-30,vri,0.310350796338256,0.258450101880137,0.27204580170352,Horta-Guinardó
06,2021-08-30,vri,0.4133859612944,0.343933700500941,0.36159193022322,Gràcia
02,2021-08-30,vri,0.39641883108441,0.330424773498015,0.347375969072592,Eixample
01,2021-08-30,vri,0.384200196564581,0.320433249667265,0.336731501486144,Ciutat Vella
08,2021-08-30,vri,0.309845354175158,0.258434949515212,0.272209348051495,Nou Barris
10,2021-08-30,vri,0.379883838417653,0.316332232250118,0.332755242938768,Sant Martí
09,2021-08-30,vri,0.3694192080585,0.307742362217757,0.323760071767004,Sant Andreu
05,2021-08-31,vri,0.356753704996147,0.30767995354887,0.329561803692161,Sarrià-Sant Gervasi
03,2021-08-31,vri,0.375902007493745,0.323916220095479,0.346929839297051,Sants-Montjuïc
04,2021-08-31,vri,0.35829579922491,0.308596060285172,0.330499110472532,Les Corts
07,2021-08-31,vri,0.298368739954185,0.256897158248552,0.275620639185897,Horta-Guinardó
06,2021-08-31,vri,0.396534906188794,0.341926029194275,0.365791353013856,Gràcia
02,2021-08-31,vri,0.380921150336963,0.328439479072132,0.351779349047814,Eixample
01,2021-08-31,vri,0.369081794568209,0.318373701579288,0.341040103382996,Ciutat Vella
08,2021-08-31,vri,0.298311715668186,0.256879848930928,0.275915160565262,Nou Barris
10,2021-08-31,vri,0.364981710669726,0.314504580497586,0.33701758747758,Sant Martí
09,2021-08-31,vri,0.35533001403021,0.305870877840651,0.327890134374311,Sant Andreu
05,2021-09-01,vri,0.295626567565407,0.321316997581789,0.336103370014645,Sarrià-Sant Gervasi
03,2021-09-01,vri,0.311065359106484,0.33828245163539,0.353918204044299,Sants-Montjuïc
04,2021-09-01,vri,0.296715188004801,0.322287091650711,0.337147846560198,Les Corts
07,2021-09-01,vri,0.24696461658884,0.268285647142629,0.281364349649907,Horta-Guinardó
06,2021-09-01,vri,0.328338994631127,0.357059520179356,0.372792841581526,Gràcia
02,2021-09-01,vri,0.315815308436314,0.343038316575683,0.358945201336526,Eixample
01,2021-09-01,vri,0.306280646889586,0.332579469482072,0.348042666558081,Ciutat Vella
08,2021-09-01,vri,0.247295707159186,0.268375875855192,0.281795934547694,Nou Barris
10,2021-09-01,vri,0.302320349783035,0.328435939418853,0.343918612914064,Sant Martí
09,2021-09-01,vri,0.294073613809498,0.319463357683946,0.334591388928068,Sant Andreu
05,2021-09-02,vri,0.294814703525238,0.336692795033139,0.340519486304483,Sarrià-Sant Gervasi
03,2021-09-02,vri,0.310531529493367,0.354511348655475,0.358706877273772,Sants-Montjuïc
04,2021-09-02,vri,0.296014416997382,0.337825233725279,0.341675077272735,Les Corts
07,2021-09-02,vri,0.246232707172611,0.281179761722416,0.285315309222323,Horta-Guinardó
06,2021-09-02,vri,0.327272585546754,0.374072585309716,0.377446845833062,Gràcia
02,2021-09-02,vri,0.314974099055766,0.359512228161175,0.363845035007774,Eixample
01,2021-09-02,vri,0.305499222292789,0.348521828653383,0.352848154012213,Ciutat Vella
08,2021-09-02,vri,0.246541033870441,0.281245832559959,0.285882197724681,Nou Barris
10,2021-09-02,vri,0.3013181460541,0.34418810672614,0.348641619788117,Sant Martí
09,2021-09-02,vri,0.293337235089744,0.334773160038778,0.33916753249536,Sant Andreu
05,2021-09-03,vri,0.309608760414382,0.335612114552059,0.345127908957567,Sarrià-Sant Gervasi
03,2021-09-03,vri,0.326121869112008,0.353456371375252,0.36367332230413,Sants-Montjuïc
04,2021-09-03,vri,0.310716685706057,0.336714472486175,0.346408235707807,Les Corts
07,2021-09-03,vri,0.258454597675683,0.280321997344777,0.289490524127562,Horta-Guinardó
06,2021-09-03,vri,0.343996197723849,0.372832036282266,0.382268260604661,Gràcia
02,2021-09-03,vri,0.330721842612991,0.358375427961299,0.36897636720656,Eixample
01,2021-09-03,vri,0.320331305069877,0.347458666667092,0.357852917073203,Ciutat Vella
08,2021-09-03,vri,0.258503826479104,0.280534333202729,0.290225692650506,Nou Barris
10,2021-09-03,vri,0.316610397890489,0.343106026171669,0.353639071756611,Sant Martí
09,2021-09-03,vri,0.307574900876399,0.333763821867669,0.343958668118359,Sant Andreu
05,2021-09-04,vri,0.365312669493822,0.338608545097363,0.342805571381741,Sarrià-Sant Gervasi
03,2021-09-04,vri,0.384535579936393,0.356541433586797,0.36132316487051,Sants-Montjuïc
04,2021-09-04,vri,0.366030641427473,0.339558351463968,0.344153719234843,Les Corts
07,2021-09-04,vri,0.304801703940829,0.282854276815037,0.287746171475194,Horta-Guinardó
06,2021-09-04,vri,0.406014155563479,0.376085869594666,0.379492383441504,Gràcia
02,2021-09-04,vri,0.389994987226172,0.361575781966251,0.366639471789425,Eixample
01,2021-09-04,vri,0.378239667429103,0.350575990718284,0.355613545867942,Ciutat Vella
08,2021-09-04,vri,0.305195179439949,0.283142700128401,0.288584402731845,Nou Barris
10,2021-09-04,vri,0.373372154482118,0.34619468805722,0.351433137929675,Sant Martí
09,2021-09-04,vri,0.363034443571274,0.336721238931744,0.341784167784425,Sant Andreu
05,2021-09-05,vri,0.362912148048033,0.348061090837288,0.344623371620597,Sarrià-Sant Gervasi
03,2021-09-05,vri,0.382232965680324,0.366559781398564,0.363294194913386,Sants-Montjuïc
04,2021-09-05,vri,0.364394277651352,0.349024165368612,0.346060282676158,Les Corts
07,2021-09-05,vri,0.303085170386509,0.290879551510034,0.289456490839209,Horta-Guinardó
06,2021-09-05,vri,0.40296529621961,0.386488368334594,0.381326886423477,Gràcia
02,2021-09-05,vri,0.387739378375609,0.371723213408067,0.368727983133786,Eixample
01,2021-09-05,vri,0.376019967759537,0.360305489832445,0.357638788396511,Ciutat Vella
08,2021-09-05,vri,0.303028011127688,0.291262651462209,0.290376061118703,Nou Barris
10,2021-09-05,vri,0.370830149785862,0.355944942024739,0.353455209293055,Sant Martí
09,2021-09-05,vri,0.360642704835819,0.346213497716311,0.343711543440925,Sant Andreu
05,2021-09-06,vri,0.364256247821382,0.357657859596885,0.343457520499769,Sarrià-Sant Gervasi
03,2021-09-06,vri,0.383805288804445,0.376702044135419,0.362108213740428,Sants-Montjuïc
04,2021-09-06,vri,0.364834298391247,0.358653627588228,0.344925776654548,Les Corts
07,2021-09-06,vri,0.30434644569478,0.299092627112646,0.28862520829754,Horta-Guinardó
06,2021-09-06,vri,0.40470211810225,0.396971153754832,0.3798890800442,Gràcia
02,2021-09-06,vri,0.388461229685276,0.382092287673657,0.367568462602471,Eixample
01,2021-09-06,vri,0.376758062660547,0.37035292161041,0.356532000778873,Ciutat Vella
08,2021-09-06,vri,0.304864858674552,0.299532899234513,0.289595882943007,Nou Barris
10,2021-09-06,vri,0.372309274536354,0.365915842788666,0.352379571466858,Sant Martí
09,2021-09-06,vri,0.362353840860741,0.355890209452805,0.342656711306446,Sant Andreu
05,2021-09-07,vri,0.377728718813274,0.36370189257042,0.341899858931972,Sarrià-Sant Gervasi
03,2021-09-07,vri,0.39749744297456,0.383185502957046,0.360555249843578,Sants-Montjuïc
04,2021-09-07,vri,0.378202952069462,0.364800249803909,0.343405864606122,Les Corts
07,2021-09-07,vri,0.316094696246005,0.304470477962274,0.287453562810424,Horta-Guinardó
06,2021-09-07,vri,0.419311739375589,0.403354170172661,0.378039953207998,Gràcia
02,2021-09-07,vri,0.403323628371627,0.388738465037765,0.365982573192102,Eixample
01,2021-09-07,vri,0.390903062926548,0.376872666386309,0.355002191502353,Ciutat Vella
08,2021-09-07,vri,0.316570284147887,0.30510704535443,0.288482871471325,Nou Barris
10,2021-09-07,vri,0.386602343868586,0.372309368276146,0.35090901642943,Sant Martí
09,2021-09-07,vri,0.37603193347873,0.362155759396276,0.341176398925972,Sant Andreu
05,2021-09-08,vri,0.361794387744887,0.358840107593283,0.34126212996885,Sarrià-Sant Gervasi
03,2021-09-08,vri,0.381193793788852,0.378254745445476,0.359922967841264,Sants-Montjuïc
04,2021-09-08,vri,0.362975885337313,0.360069095187751,0.342817410980422,Les Corts
07,2021-09-08,vri,0.303141539453822,0.300848166615236,0.287053323363955,Horta-Guinardó
06,2021-09-08,vri,0.401156485810629,0.39753571417847,0.377187403600225,Gràcia
02,2021-09-08,vri,0.386847328529028,0.383763951051548,0.36538282802842,Eixample
01,2021-09-08,vri,0.374387140688711,0.372070793279194,0.354429731893961,Ciutat Vella
08,2021-09-08,vri,0.304135366495842,0.301633378300092,0.288158483608956,Nou Barris
10,2021-09-08,vri,0.370572127555661,0.36760190711417,0.350358035302993,Sant Martí
09,2021-09-08,vri,0.360519425301472,0.357641827474519,0.340625281296606,Sant Andreu
05,2021-09-09,vri,0.361992084842415,0.366112930935625,0.344603643016025,Sarrià-Sant Gervasi
03,2021-09-09,vri,0.381527368651355,0.386105216728803,0.363515965032097,Sants-Montjuïc
04,2021-09-09,vri,0.363420652534692,0.367414754783377,0.346248176489035,Les Corts
07,2021-09-09,vri,0.303724236390893,0.307481233812724,0.289983124522229,Horta-Guinardó
06,2021-09-09,vri,0.400652083488419,0.405115593042387,0.380754916697921,Gràcia
02,2021-09-09,vri,0.387557618914898,0.39181887831855,0.369066598432846,Eixample
01,2021-09-09,vri,0.375831244738548,0.379910581511626,0.358006912162183,Ciutat Vella
08,2021-09-09,vri,0.304432768276565,0.308568687484046,0.291168874179457,Nou Barris
10,2021-09-09,vri,0.371114451401594,0.375451459538678,0.353893504097974,Sant Martí
09,2021-09-09,vri,0.361074217245198,0.36528643302235,0.344027788541873,Sant Andreu
05,2021-09-10,vri,0.351916991229126,0.375746941899776,0.346916238253206,Sarrià-Sant Gervasi
03,2021-09-10,vri,0.371506080863394,0.396428005788353,0.365942190690868,Sants-Montjuïc
04,2021-09-10,vri,0.353743041215826,0.377343858788506,0.348585464383713,Les Corts
07,2021-09-10,vri,0.29609955362308,0.316289670818374,0.292070678215239,Horta-Guinardó
06,2021-09-10,vri,0.388677312648649,0.415029576933984,0.383180360405105,Gràcia
02,2021-09-10,vri,0.377245084161747,0.402488075306594,0.37159569989094,Eixample
01,2021-09-10,vri,0.365969518501168,0.390327887162859,0.360442527384643,Ciutat Vella
08,2021-09-10,vri,0.297522849318529,0.317670911000399,0.293347500403439,Nou Barris
10,2021-09-10,vri,0.361365076302847,0.385787105628964,0.356374870193833,Sant Martí
09,2021-09-10,vri,0.351433750480699,0.375343149698952,0.346437743685448,Sant Andreu
05,2021-09-11,vri,0.331280174653862,0.382793277430366,0.346897753168524,Sarrià-Sant Gervasi
03,2021-09-11,vri,0.3500202773554,0.404064741491787,0.365960134732179,Sants-Montjuïc
04,2021-09-11,vri,0.332912559114368,0.384756570623447,0.348591479664737,Les Corts
07,2021-09-11,vri,0.279445524511561,0.322878794351926,0.292169197852211,Horta-Guinardó
06,2021-09-11,vri,0.365284963604145,0.422156377869965,0.383063863956798,Gràcia
02,2021-09-11,vri,0.355173389322653,0.410411020514605,0.371640057714762,Eixample
01,2021-09-11,vri,0.344626555679301,0.398066707217226,0.360494285342082,Ciutat Vella
08,2021-09-11,vri,0.28087951005958,0.324570885182784,0.293507297489562,Nou Barris
10,2021-09-11,vri,0.340419926348287,0.393529363687003,0.356451389937083,Sant Martí
09,2021-09-11,vri,0.331436920118976,0.382762444261016,0.346487286556811,Sant Andreu
05,2021-09-12,vri,0.413821911444425,0.379515177459746,0.348640346470936,Sarrià-Sant Gervasi
03,2021-09-12,vri,0.437186264663615,0.400707069162186,0.367832379629247,Sants-Montjuïc
04,2021-09-12,vri,0.41581389482073,0.381597491734933,0.350378448805125,Les Corts
07,2021-09-12,vri,0.349516640768926,0.320628037190221,0.293752545926236,Horta-Guinardó
06,2021-09-12,vri,0.456024448267025,0.418047401085982,0.384885492752035,Gràcia
02,2021-09-12,vri,0.44412386924462,0.407105241177794,0.37355766358214,Eixample
01,2021-09-12,vri,0.430898485386556,0.394973017403578,0.362373094227472,Ciutat Vella
08,2021-09-12,vri,0.351575175415365,0.322497071789496,0.2951636087402,Nou Barris
10,2021-09-12,vri,0.425777016757418,0.390550807519884,0.358315388311904,Sant Martí
09,2021-09-12,vri,0.414154943670638,0.379773515751843,0.34831669820373,Sant Andreu
05,2021-09-13,vri,0.431694324570442,0.383464921676692,0.353124028760434,Sarrià-Sant Gervasi
03,2021-09-13,vri,0.456064812221298,0.404932131938515,0.372615307512887,Sants-Montjuïc
04,2021-09-13,vri,0.434338026427152,0.385756920397364,0.354933802131327,Les Corts
07,2021-09-13,vri,0.366005504734329,0.324565570649924,0.297661234112466,Horta-Guinardó
06,2021-09-13,vri,0.47410000534343,0.42187401386128,0.389717539504484,Gràcia
02,2021-09-13,vri,0.463145608601588,0.41156951119226,0.378440088918183,Eixample
01,2021-09-13,vri,0.449679202219179,0.399354658823832,0.367115633460821,Ciutat Vella
08,2021-09-13,vri,0.368580423289024,0.326691909240203,0.299149167101482,Nou Barris
10,2021-09-13,vri,0.444658797168355,0.395024987118045,0.363034186968597,Sant Martí
09,2021-09-13,vri,0.432750857596953,0.384078626768489,0.352870137030794,Sant Andreu
05,2021-09-14,vri,0.427053067527402,0.383783661630094,0.355043758168799,Sarrià-Sant Gervasi
03,2021-09-14,vri,0.450954592898593,0.405432030416172,0.374707564892128,Sants-Montjuïc
04,2021-09-14,vri,0.430091934914047,0.386215152859197,0.356931875515111,Les Corts
07,2021-09-14,vri,0.362218560980873,0.325281423145722,0.299439143406416,Horta-Guinardó
06,2021-09-14,vri,0.46919934592746,0.421834449097505,0.391676711394865,Gràcia
02,2021-09-14,vri,0.458784244827704,0.412096917272894,0.380603472397447,Eixample
01,2021-09-14,vri,0.445074803307119,0.400016643839278,0.369241442244554,Ciutat Vella
08,2021-09-14,vri,0.364870103424581,0.327623345273105,0.301022646056928,Nou Barris
10,2021-09-14,vri,0.440798150274859,0.395648364886506,0.365124134739206,Sant Martí
09,2021-09-14,vri,0.427966995413176,0.384687249988953,0.354904606977333,Sant Andreu
05,2021-09-15,vri,0.33884768795055,0.402958489041543,0.356642191776105,Sarrià-Sant Gervasi
03,2021-09-15,vri,0.357690087481646,0.425612755632282,0.376416350862508,Sants-Montjuïc
04,2021-09-15,vri,0.340862333117714,0.405626115029072,0.358566746352591,Les Corts
07,2021-09-15,vri,0.287386239321884,0.341864221536846,0.300913632915316,Horta-Guinardó
06,2021-09-15,vri,0.372393648322744,0.442628387805725,0.393296407290562,Gràcia
02,2021-09-15,vri,0.363706873171346,0.432773878026653,0.382397369011829,Eixample
01,2021-09-15,vri,0.352731311993178,0.420087891755786,0.37100064886597,Ciutat Vella
08,2021-09-15,vri,0.289618672742829,0.344518903162586,0.302569197413084,Nou Barris
10,2021-09-15,vri,0.349722234385829,0.415754515445206,0.366872069550154,Sant Martí
09,2021-09-15,vri,0.339596925737262,0.404025146968457,0.356567110824741,Sant Andreu
05,2021-09-16,vri,0.389640294361035,0.380036311365662,0.361640180906725,Sarrià-Sant Gervasi
03,2021-09-16,vri,0.411102808085658,0.401456265146858,0.381732923408035,Sants-Montjuïc
04,2021-09-16,vri,0.392536653171712,0.382638997052718,0.363610245443241,Les Corts
07,2021-09-16,vri,0.331286970608817,0.322643126422067,0.305281583364596,Horta-Guinardó
06,2021-09-16,vri,0.427438372915504,0.417236444748078,0.398668607036527,Gràcia
02,2021-09-16,vri,0.418807509016162,0.408218699497512,0.387801244736882,Eixample
01,2021-09-16,vri,0.406502734680321,0.396313820807009,0.376258264483646,Ciutat Vella
08,2021-09-16,vri,0.333796630431514,0.325272373813874,0.307009943442137,Nou Barris
10,2021-09-16,vri,0.40243370858872,0.392294248940474,0.372113200622416,Sant Martí
09,2021-09-16,vri,0.391209994361719,0.381156039687886,0.361651448617214,Sant Andreu
05,2021-09-17,vri,0.354148170902945,0.366982880179968,0.366283604483362,Sarrià-Sant Gervasi
03,2021-09-17,vri,0.375005370206994,0.387667204956687,0.386681756903438,Sants-Montjuïc
04,2021-09-17,vri,0.356950668448657,0.369541218625456,0.36831978448237,Les Corts
